dataset	BioGRID_Interaction_ID	A	B	Experimental_system	Author	PubMed_ID	A_sp_ID	B_sp_ID	A_species	B_species	interactor_sp_ID	interactor_name	Ob_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj
BioGRID	941531	ADARB1	SDAD1	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9NVU7	Homo sapiens	Homo sapiens	Q9NVU7	SDAD1	NA	NA	NA	NA	NA	NA
BioGRID	941532	ADARB1	STRBP	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q96SI9	Homo sapiens	Homo sapiens	Q96SI9	STRBP	NA	NA	NA	NA	NA	NA
BioGRID	941533	ADARB1	ZFR	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q96KR1	Homo sapiens	Homo sapiens	Q96KR1	ZFR	NA	NA	NA	NA	NA	NA
BioGRID	942066	ADARB1	BRIX1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	P78563	Q8TDN6	Homo sapiens	Homo sapiens	Q8TDN6	BRIX1	Ocbimv22017853m	3753.02201230705	0.77237032348079	0.181367550218751	1.87664342145148e-06	0.000117007381632065
BioGRID	942085	CCDC124	ADARB1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	Q96CT7	P78563	Homo sapiens	Homo sapiens	Q96CT7	CCDC124	Ocbimv22013575m	9099.97285590568	-0.239061032599249	0.115844826742047	0.0192824532416533	0.129578657422929
BioGRID	942086	EBNA1BP2	ADARB1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	Q99848	P78563	Homo sapiens	Homo sapiens	Q99848	EBNA1BP2	Ocbimv22034069m	2148.05886720444	0.671324656779712	0.175391781505387	1.19469727355862e-05	0.000508172630874901
BioGRID	1064376	BMI1	ADARB1	Affinity Capture-MS	Cao Q (2014)	PUBMED:24457600	P35226	P78563	Homo sapiens	Homo sapiens	P35226	BMI1	Ocbimv22031838m	411.666216499089	-0.0397132466324483	0.178589105066702	0.742760530810021	0.902254677251124
BioGRID	1442992	HNRNPA1	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	P09651	P78563	Homo sapiens	Homo sapiens	P09651	HNRNPA1	NA	NA	NA	NA	NA	NA
BioGRID	1442993	TCF20	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q9UGU0	P78563	Homo sapiens	Homo sapiens	Q9UGU0	TCF20	NA	NA	NA	NA	NA	NA
BioGRID	1458475	Rpl35	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q6ZWV7	P78563	Mus musculus	Homo sapiens	Q6ZWV7	Rpl35	Ocbimv22037095m	24907.3344833117	0.282007657537964	0.182926582599881	0.042435926365727	0.216283261567585
BioGRID	1458476	Ufl1	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q8CCJ3	P78563	Mus musculus	Homo sapiens	Q8CCJ3	Ufl1	NA	NA	NA	NA	NA	NA
BioGRID	2225071	CD97	ADARB1	Affinity Capture-MS	Huttlin EL (2017)	PUBMED:28514442	P48960	P78563	Homo sapiens	Homo sapiens	P48960	CD97	NA	NA	NA	NA	NA	NA
BioGRID	2377324	TRIM25	ADARB1	Affinity Capture-RNA	Choudhury NR (2017)	PUBMED:29117863	Q14258	P78563	Homo sapiens	Homo sapiens	Q14258	TRIM25	NA	NA	NA	NA	NA	NA
BioGRID	2397514	HNRNPL	ADARB1	Affinity Capture-RNA	Fei T (2017)	PUBMED:28611215	P14866	P78563	Homo sapiens	Homo sapiens	P14866	HNRNPL	NA	NA	NA	NA	NA	NA
BioGRID	2595021	RBX1	ADARB1	Affinity Capture-MS	Li Y (2018)	PUBMED:30349055	P62877	P78563	Homo sapiens	Homo sapiens	P62877	RBX1	Ocbimv22015958m	11444.926205525	0.107650466248263	0.1431108931884	0.326535309163795	0.647406775035135
BioGRID	2872269	HNRNPH1	ADARB1	Affinity Capture-RNA	Uren PJ (2016)	PUBMED:26760575	P31943	P78563	Homo sapiens	Homo sapiens	P31943	HNRNPH1	NA	NA	NA	NA	NA	NA
BioGRID	3027136	ADARB1	RBM34	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P42696	Homo sapiens	Homo sapiens	P42696	RBM34	Ocbimv22026370m	2101.1382666177	0.523398357916668	0.168345135928736	0.00027275170533948	0.00582382576244041
BioGRID	3027998	ADARB1	DDX54	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TDD1	Homo sapiens	Homo sapiens	Q8TDD1	DDX54	Ocbimv22000398m	4431.43948261826	0.620322805702878	0.154583844249234	7.30767491129436e-06	0.000344241507465765
BioGRID	3028990	ADARB1	NSA2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95478	Homo sapiens	Homo sapiens	O95478	NSA2	Ocbimv22015324m	10781.8665562178	0.00449560537289391	0.170502068044179	0.970575944916693	0.99018291349854
BioGRID	3029519	ADARB1	PAPD5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NDF8	Homo sapiens	Homo sapiens	Q8NDF8	PAPD5	NA	NA	NA	NA	NA	NA
BioGRID	3030136	ADARB1	RPL19	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P84098	Homo sapiens	Homo sapiens	P84098	RPL19	Ocbimv22015472m	33242.2998607836	0.236593935008296	0.162443206559021	0.0667413840290762	0.282853955113914
BioGRID	3030143	ADARB1	RPL18	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q07020	Homo sapiens	Homo sapiens	Q07020	RPL18	Ocbimv22033461m	51365.9637917046	0.174239493736919	0.15518504641215	0.156080469698813	0.451528192728502
BioGRID	3031394	ADARB1	RRS1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15050	Homo sapiens	Homo sapiens	Q15050	RRS1	Ocbimv22004127m	3025.92351438038	0.324447602341063	0.21185528255046	0.0325988467343479	0.182980238373402
BioGRID	3031404	ADARB1	ZFR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96KR1	Homo sapiens	Homo sapiens	Q96KR1	ZFR	NA	NA	NA	NA	NA	NA
BioGRID	3032427	ADARB1	CCDC106	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BWC9	Homo sapiens	Homo sapiens	Q9BWC9	CCDC106	NA	NA	NA	NA	NA	NA
BioGRID	3033830	ADARB1	BUD13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRD0	Homo sapiens	Homo sapiens	Q9BRD0	BUD13	NA	NA	NA	NA	NA	NA
BioGRID	3033934	ADARB1	RPL15	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61313	Homo sapiens	Homo sapiens	P61313	RPL15	Ocbimv22021006m	37058.8476439994	0.173835167626279	0.156326418763037	0.160276138596813	0.457096402141326
BioGRID	3033935	ADARB1	RPL17	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18621	Homo sapiens	Homo sapiens	P18621	RPL17	Ocbimv22006581m	35475.0260658718	0.267540207514308	0.168987932944828	0.0502703238279137	0.240612799204286
BioGRID	3033936	ADARB1	RPL12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P30050	Homo sapiens	Homo sapiens	P30050	RPL12	Ocbimv22027712m	35110.7046156251	0.520487286660766	0.181483731370506	0.00103891667183118	0.0162410591296734
BioGRID	3033937	ADARB1	RPL13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P26373	Homo sapiens	Homo sapiens	P26373	RPL13	Ocbimv22002209m	61244.8010762231	0.281678726971336	0.15532027138251	0.0252518373408093	0.154043211338925
BioGRID	3033939	ADARB1	RPL11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62913	Homo sapiens	Homo sapiens	P62913	RPL11	Ocbimv22036083m	30185.6591882816	0.175528242553732	0.156567477003264	0.153633606025365	0.448264670946831
BioGRID	3033942	ADARB1	RPL7A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62424	Homo sapiens	Homo sapiens	P62424	RPL7A	Ocbimv22034497m	84844.4635427956	0.263353849133298	0.167499724260399	0.0456423412024096	0.226581622397676
BioGRID	3034443	ADARB1	RPL7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18124	Homo sapiens	Homo sapiens	P18124	RPL7	Ocbimv22037121m	46247.8391044078	0.072764362304122	0.141325216205692	0.519719025110003	0.783017399199907
BioGRID	3035088	ADARB1	STAU1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95793	Homo sapiens	Homo sapiens	O95793	STAU1	Ocbimv22006450m	6621.18993777237	-0.0782028942017224	0.11267191793971	0.432213758045983	0.727630696218239
BioGRID	3037430	ADARB1	IMP4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96G21	Homo sapiens	Homo sapiens	Q96G21	IMP4	Ocbimv22000559m	1443.11500846654	0.407241489765398	0.201691373593125	0.00864010789435559	0.0764496470539453
BioGRID	3038371	ADARB1	DDX51	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8N8A6	Homo sapiens	Homo sapiens	Q8N8A6	DDX51	Ocbimv22002718m	1498.71604636685	0.128077837724913	0.145759461530526	0.280351252833673	0.60345345191912
BioGRID	3038593	ADARB1	ZFP62	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NB50	Homo sapiens	Homo sapiens	Q8NB50	ZFP62	Ocbimv22015185m	602.092670126304	-0.374193613720888	0.188870551258128	0.0104159672925951	0.086764704935505
BioGRID	3038670	ADARB1	UTP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NQZ2	Homo sapiens	Homo sapiens	Q9NQZ2	UTP3	Ocbimv22026557m	3463.79881116409	0.566526208234056	0.123775238559656	7.07504728715488e-07	5.35218791693429e-05
BioGRID	3039497	ADARB1	SRPK1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96SB4	Homo sapiens	Homo sapiens	Q96SB4	SRPK1	NA	NA	NA	NA	NA	NA
BioGRID	3039498	ADARB1	SRPK2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P78362	Homo sapiens	Homo sapiens	P78362	SRPK2	NA	NA	NA	NA	NA	NA
BioGRID	3040617	ADARB1	RPL10A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62906	Homo sapiens	Homo sapiens	P62906	RPL10A	Ocbimv22039813m	34062.25103256	0.469206933799818	0.205614368580106	0.00347463396987982	0.0400341962956712
BioGRID	3040740	ADARB1	HP1BP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5SSJ5	Homo sapiens	Homo sapiens	Q5SSJ5	HP1BP3	NA	NA	NA	NA	NA	NA
BioGRID	3040810	ADARB1	PURA	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q00577	Homo sapiens	Homo sapiens	Q00577	PURA	Ocbimv22004936m	2610.63406198619	-0.231944099136603	0.133092926556182	0.040165445152611	0.209066291435386
BioGRID	3042457	ADARB1	RPL36AL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q969Q0	Homo sapiens	Homo sapiens	Q969Q0	RPL36AL	Ocbimv22019693m	20875.1467121074	0.408485553171914	0.187546547248083	0.00497739585073611	0.0517491447016289
BioGRID	3042641	ADARB1	SRSF8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRL6	Homo sapiens	Homo sapiens	Q9BRL6	SRSF8	NA	NA	NA	NA	NA	NA
BioGRID	3042911	ADARB1	NOL12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UGY1	Homo sapiens	Homo sapiens	Q9UGY1	NOL12	NA	NA	NA	NA	NA	NA
BioGRID	3043107	ADARB1	RPL27	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61353	Homo sapiens	Homo sapiens	P61353	RPL27	Ocbimv22016123m	31735.2432439332	0.330180804220568	0.150532854327262	0.00907501742989411	0.0789851223995441
BioGRID	3043789	ADARB1	YBX3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P16989	Homo sapiens	Homo sapiens	P16989	YBX3	NA	NA	NA	NA	NA	NA
BioGRID	3045014	ADARB1	ZCCHC17	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NP64	Homo sapiens	Homo sapiens	Q9NP64	ZCCHC17	Ocbimv22016321m	3774.04393785131	0.887395320219774	0.112971642317255	3.50127911145124e-16	3.40674457544206e-13
BioGRID	3045141	ADARB1	NGDN	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NEJ9	Homo sapiens	Homo sapiens	Q8NEJ9	NGDN	Ocbimv22002449m	3248.02092460836	0.851736175812923	0.137070973248351	4.55209745773299e-11	1.39615797787882e-08
BioGRID	3045906	ILF3	ADARB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	Q12906	P78563	Homo sapiens	Homo sapiens	Q12906	ILF3	NA	NA	NA	NA	NA	NA
BioGRID	3046945	ADARB1	ZNF689	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96CS4	Homo sapiens	Homo sapiens	Q96CS4	ZNF689	Ocbimv22025537m	163.554898195593	0.0128488134225336	0.158352678913545	0.916545997486976	0.973909938282433
BioGRID	3047389	ADARB1	NKTR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P30414	Homo sapiens	Homo sapiens	P30414	NKTR	NA	NA	NA	NA	NA	NA
BioGRID	3048002	ADARB1	REXO4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9GZR2	Homo sapiens	Homo sapiens	Q9GZR2	REXO4	Ocbimv22021317m	1611.08431798916	0.00486286010688492	0.160064932151429	0.969642221414063	0.989761124256444
BioGRID	3048295	ADARB1	RPL21	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46778	Homo sapiens	Homo sapiens	P46778	RPL21	Ocbimv22012391m	12385.3518091944	-0.0836919159946539	0.19247340827708	0.514577004465262	0.780025797202762
BioGRID	3050972	ADARB1	GZF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H116	Homo sapiens	Homo sapiens	Q9H116	GZF1	NA	NA	NA	NA	NA	NA
BioGRID	3051480	ADARB1	TAF1D	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H5J8	Homo sapiens	Homo sapiens	Q9H5J8	TAF1D	NA	NA	NA	NA	NA	NA
BioGRID	3052969	ADARB1	RRP12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5JTH9	Homo sapiens	Homo sapiens	Q5JTH9	RRP12	Ocbimv22024425m	12289.4099041023	0.24240600323243	0.126599295120648	0.0268052092396532	0.160382228395949
BioGRID	3053132	ADARB1	UPF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q92900	Homo sapiens	Homo sapiens	Q92900	UPF1	Ocbimv22013075m	6798.07551588442	-0.151528119863533	0.192370252115896	0.250073315931978	0.571408110426158
BioGRID	3054692	ADARB1	ZNF48	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96MX3	Homo sapiens	Homo sapiens	Q96MX3	ZNF48	NA	NA	NA	NA	NA	NA
BioGRID	3055477	ADARB1	DDX31	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H8H2	Homo sapiens	Homo sapiens	Q9H8H2	DDX31	Ocbimv22033128m	1481.05309357335	0.617272971184861	0.196805608693562	0.00019178912589551	0.0044249499308206
BioGRID	3055501	ADARB1	NLE1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NVX2	Homo sapiens	Homo sapiens	Q9NVX2	NLE1	Ocbimv22029335m	4470.24656473512	0.108200246493477	0.12233334616056	0.301864610072144	0.624374263480844
BioGRID	3056679	ADARB1	DDX56	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NY93	Homo sapiens	Homo sapiens	Q9NY93	DDX56	Ocbimv22014352m	3261.58547429586	0.604045073774517	0.147563304897172	5.44334551587203e-06	0.000274276572181002
BioGRID	3058185	ADARB1	ZNF800	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q2TB10	Homo sapiens	Homo sapiens	Q2TB10	ZNF800	NA	NA	NA	NA	NA	NA
BioGRID	3058977	ADARB1	HIST1H2AG	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P0C0S8	Homo sapiens	Homo sapiens	P0C0S8	HIST1H2AG	Ocbimv22008841m	NA	NA	NA	NA	NA
BioGRID	3061517	ADARB1	SCAF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7N4	Homo sapiens	Homo sapiens	Q9H7N4	SCAF1	NA	NA	NA	NA	NA	NA
BioGRID	3061738	ADARB1	RPS26	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62854	Homo sapiens	Homo sapiens	P62854	RPS26	Ocbimv22003032m	17757.5076003151	0.179413861957247	0.150477327440279	0.14103553519455	0.428743772525816
BioGRID	3061755	ADARB1	DHX30	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7L2E3	Homo sapiens	Homo sapiens	Q7L2E3	DHX30	Ocbimv22013056m	4387.23895910481	0.243158570293594	0.085688609016798	0.00239771079340023	0.0304855974604381
BioGRID	3062366	ADARB1	RPL31	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62899	Homo sapiens	Homo sapiens	P62899	RPL31	Ocbimv22015735m	31904.2824415943	0.396571322732591	0.174403108392008	0.00575440419234992	0.0574768223347036
BioGRID	3062396	ADARB1	ZBTB41	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5SVQ8	Homo sapiens	Homo sapiens	Q5SVQ8	ZBTB41	NA	NA	NA	NA	NA	NA
BioGRID	3062750	ADARB1	RRP8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O43159	Homo sapiens	Homo sapiens	O43159	RRP8	NA	NA	NA	NA	NA	NA
BioGRID	3063137	ADARB1	C11orf57	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6ZUT1	Homo sapiens	Homo sapiens	Q6ZUT1	C11orf57	NA	NA	NA	NA	NA	NA
BioGRID	3063310	ADARB1	ZNF92	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q03936	Homo sapiens	Homo sapiens	Q03936	ZNF92	Ocbimv22015305m	361.220821050204	-0.307637744832568	0.117189269941692	0.00316807922712536	0.0374791501816569
BioGRID	3064147	ADARB1	RPLP1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05386	Homo sapiens	Homo sapiens	P05386	RPLP1	Ocbimv22024382m	39459.2319520246	0.206826301931459	0.17410056585544	0.112284862668807	0.381819952991772
BioGRID	3064148	ADARB1	RPLP0	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05388	Homo sapiens	Homo sapiens	P05388	RPLP0	Ocbimv22035130m	134537.310566928	0.176428560910688	0.161254489126667	0.160926369600497	0.45812867412303
BioGRID	3064642	ADARB1	DKC1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60832	Homo sapiens	Homo sapiens	O60832	DKC1	Ocbimv22013952m	2108.45546115987	0.563815788238651	0.157268159450005	4.63573640942663e-05	0.00144757876870921
BioGRID	3064734	ADARB1	ZNF770	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6IQ21	Homo sapiens	Homo sapiens	Q6IQ21	ZNF770	Ocbimv22004025m	1120.08706583202	-0.294271877159236	0.0910492017301117	0.000507650339762276	0.00945921785906207
BioGRID	3066928	ADARB1	TTF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15361	Homo sapiens	Homo sapiens	Q15361	TTF1	NA	NA	NA	NA	NA	NA
BioGRID	3067018	ADARB1	NIP7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y221	Homo sapiens	Homo sapiens	Q9Y221	NIP7	Ocbimv22003409m	1450.45068697626	0.816233615835248	0.186677554788492	1.11986951866674e-06	7.59814698735397e-05
BioGRID	3067215	ADARB1	DDX50	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BQ39	Homo sapiens	Homo sapiens	Q9BQ39	DDX50	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
BioGRID	3067215	ADARB1	DDX50	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BQ39	Homo sapiens	Homo sapiens	Q9BQ39	DDX50	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
BioGRID	3068006	CD97	ADARB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P48960	P78563	Homo sapiens	Homo sapiens	P48960	CD97	NA	NA	NA	NA	NA	NA
BioGRID	3068285	ADARB1	SPTY2D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q68D10	Homo sapiens	Homo sapiens	Q68D10	SPTY2D1	NA	NA	NA	NA	NA	NA
BioGRID	3069109	ADARB1	CENPN	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96H22	Homo sapiens	Homo sapiens	Q96H22	CENPN	NA	NA	NA	NA	NA	NA
BioGRID	3070495	ADARB1	CHD3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q12873	Homo sapiens	Homo sapiens	Q12873	CHD3	Ocbimv22018363m	NA	NA	NA	NA	NA
BioGRID	3070495	ADARB1	CHD3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q12873	Homo sapiens	Homo sapiens	Q12873	CHD3	Ocbimv22018363m	NA	NA	NA	NA	NA
BioGRID	3071328	ADARB1	GLTSCR2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NZM5	Homo sapiens	Homo sapiens	Q9NZM5	GLTSCR2	NA	NA	NA	NA	NA	NA
BioGRID	3071334	ADARB1	ZBTB11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95625	Homo sapiens	Homo sapiens	O95625	ZBTB11	NA	NA	NA	NA	NA	NA
BioGRID	3072694	ADARB1	STRBP	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96SI9	Homo sapiens	Homo sapiens	Q96SI9	STRBP	NA	NA	NA	NA	NA	NA
BioGRID	3072899	ADARB1	TAF1C	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15572	Homo sapiens	Homo sapiens	Q15572	TAF1C	NA	NA	NA	NA	NA	NA
BioGRID	3072900	ADARB1	TAF1B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q53T94	Homo sapiens	Homo sapiens	Q53T94	TAF1B	Ocbimv22014884m	1112.97579902937	0.19072797767508	0.153298510166319	0.120631197150956	0.394750482793036
BioGRID	3072901	ADARB1	TAF1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15573	Homo sapiens	Homo sapiens	Q15573	TAF1A	Ocbimv22029264m	966.80771548132	0.44999838729048	0.145560770138663	0.000395359807741171	0.00776330389355088
BioGRID	3073028	ADARB1	EBNA1BP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q99848	Homo sapiens	Homo sapiens	Q99848	EBNA1BP2	Ocbimv22034069m	2148.05886720444	0.671324656779712	0.175391781505387	1.19469727355862e-05	0.000508172630874901
BioGRID	3073215	ADARB1	MPHOSPH10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O00566	Homo sapiens	Homo sapiens	O00566	MPHOSPH10	NA	NA	NA	NA	NA	NA
BioGRID	3074201	ADARB1	ZNF354B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96LW1	Homo sapiens	Homo sapiens	Q96LW1	ZNF354B	Ocbimv22018765m	428.373591335073	-0.0776958179765681	0.123344752355866	0.464030852790644	0.749187994117617
BioGRID	3074767	ADARB1	RSBN1L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6PCB5	Homo sapiens	Homo sapiens	Q6PCB5	RSBN1L	NA	NA	NA	NA	NA	NA
BioGRID	3075388	ADARB1	RPF2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7B2	Homo sapiens	Homo sapiens	Q9H7B2	RPF2	Ocbimv22035482m	2778.92065661498	0.647265276278499	0.160117387023846	6.12223330020364e-06	0.000302012337468262
BioGRID	3075465	ADARB1	ZNF354A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60765	Homo sapiens	Homo sapiens	O60765	ZNF354A	Ocbimv22018765m	428.373591335073	-0.0776958179765681	0.123344752355866	0.464030852790644	0.749187994117617
BioGRID	3075992	ADARB1	ZNF629	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UEG4	Homo sapiens	Homo sapiens	Q9UEG4	ZNF629	Ocbimv22004025m	1120.08706583202	-0.294271877159236	0.0910492017301117	0.000507650339762276	0.00945921785906207
BioGRID	3076541	ADARB1	AATF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NY61	Homo sapiens	Homo sapiens	Q9NY61	AATF	Ocbimv22000081m	1429.13000951747	0.698526168953579	0.150578902000237	3.75731910178789e-07	3.18379198483931e-05
BioGRID	3077071	ADARB1	YTHDC2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H6S0	Homo sapiens	Homo sapiens	Q9H6S0	YTHDC2	Ocbimv22029039m	1464.66598348925	0.0283305696096443	0.212263884372443	0.794873989531919	0.92620988178176
BioGRID	3077685	ADARB1	HNRNPC	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P07910	Homo sapiens	Homo sapiens	P07910	HNRNPC	NA	NA	NA	NA	NA	NA
BioGRID	3078498	ADARB1	HIST1H1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02539	Homo sapiens	Homo sapiens	Q02539	HIST1H1A	NA	NA	NA	NA	NA	NA
BioGRID	3081338	ADARB1	ZCCHC6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5VYS8	Homo sapiens	Homo sapiens	Q5VYS8	ZCCHC6	NA	NA	NA	NA	NA	NA
BioGRID	3081593	ADARB1	GRSF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q12849	Homo sapiens	Homo sapiens	Q12849	GRSF1	NA	NA	NA	NA	NA	NA
BioGRID	3081606	ADARB1	RPL14	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P50914	Homo sapiens	Homo sapiens	P50914	RPL14	Ocbimv22009408m	24874.2782356643	0.355087684551576	0.16264929101555	0.00711534529044959	0.0670810885601792
