335870	HDLBP	ADAR	Affinity Capture-Western	Wang Q (2005)	PUBMED:15723802	Q00341	P55265	Homo sapiens	Homo sapiens
3121461	ADARB1	RPL32	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62910	Homo sapiens	Homo sapiens
3122626	ADARB1	SDAD1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NVU7	Homo sapiens	Homo sapiens
3123516	ADARB1	CEBPZ	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q03701	Homo sapiens	Homo sapiens
3125044	ADARB1	ZNF845	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96IR2	Homo sapiens	Homo sapiens
3125306	ADARB1	ZSCAN25	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6NSZ9	Homo sapiens	Homo sapiens
3125512	ADARB1	ZBTB24	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O43167	Homo sapiens	Homo sapiens
3126051	ADARB1	C8orf33	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7E9	Homo sapiens	Homo sapiens
3127472	ADARB1	RPS8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62241	Homo sapiens	Homo sapiens
3127473	ADARB1	RPS10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46783	Homo sapiens	Homo sapiens
3127474	ADARB1	RPS13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62277	Homo sapiens	Homo sapiens
3128102	ADARB1	RPL26L1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UNX3	Homo sapiens	Homo sapiens
3128470	ADARB1	ZNF512	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96ME7	Homo sapiens	Homo sapiens
3129831	ADARB1	DDX10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13206	Homo sapiens	Homo sapiens
3129851	ADARB1	RPL3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P39023	Homo sapiens	Homo sapiens
3129852	ADARB1	RPL5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46777	Homo sapiens	Homo sapiens
3129853	ADARB1	RPL4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P36578	Homo sapiens	Homo sapiens
3129856	ADARB1	RPL6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02878	Homo sapiens	Homo sapiens
3130325	ADARB1	NOC3L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8WTT2	Homo sapiens	Homo sapiens
3131204	ADARB1	PRKRA	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O75569	Homo sapiens	Homo sapiens
3131892	ADARB1	SRSF5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13243	Homo sapiens	Homo sapiens
3132917	ADARB1	FYTTD1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96QD9	Homo sapiens	Homo sapiens
3133074	ADARB1	PDCD11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14690	Homo sapiens	Homo sapiens
3133347	ADARB1	BBX	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8WY36	Homo sapiens	Homo sapiens
3134808	ADARB1	DDX24	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9GZR7	Homo sapiens	Homo sapiens
3135310	ADARB1	ZCRB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TBF4	Homo sapiens	Homo sapiens
3136219	ADARB1	RRP1B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14684	Homo sapiens	Homo sapiens
3136299	ADARB1	H2AFX	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P16104	Homo sapiens	Homo sapiens
3137025	ADARB1	ZNF777	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9ULD5	Homo sapiens	Homo sapiens
3137419	ADARB1	LLPH	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRT6	Homo sapiens	Homo sapiens
3138577	ADARB1	RPS6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62753	Homo sapiens	Homo sapiens
3138935	ADARB1	BEND7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8N7W2	Homo sapiens	Homo sapiens
3139631	ADARB1	CENPU	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q71F23	Homo sapiens	Homo sapiens
3139681	ADARB1	MRTO4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UKD2	Homo sapiens	Homo sapiens
3139753	ADARB1	NKRF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15226	Homo sapiens	Homo sapiens
3139990	ADARB1	SPATS2L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NUQ6	Homo sapiens	Homo sapiens
3140228	ADARB1	CCDC137	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6PK04	Homo sapiens	Homo sapiens
3142511	ADARB1	C7orf50	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRJ6	Homo sapiens	Homo sapiens
3143749	ADARB1	NOP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46087	Homo sapiens	Homo sapiens
3144317	ADARB1	RPL35A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18077	Homo sapiens	Homo sapiens
3144362	ADARB1	RSL24D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UHA3	Homo sapiens	Homo sapiens
3340018	YTHDC1	ADARB1	Affinity Capture-RNA	Cheng Y (2021)	PUBMED:34048709	Q96MU7	P78563	Homo sapiens	Homo sapiens
3398271	MYCN	ADARB1	Affinity Capture-MS	Wang L (2022)	PUBMED:35013218	P04198	P78563	Homo sapiens	Homo sapiens
3522106	TRIM67	ADARB1	Affinity Capture-MS	Demirdizen E (2022)	PUBMED:36215168	Q6ZTA4	P78563	Homo sapiens	Homo sapiens
