Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0086005~ventricular cardiac muscle cell action potential	3	0.5253940455341506	0.04273227339236404	6262, 287, 23327	448	4	4977	8.332031249999998	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031325~positive regulation of cellular metabolic process	3	0.5253940455341506	0.04273227339236404	47, 2194, 31	448	4	4977	8.332031249999998	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019900~kinase binding	7	1.2259194395796849	0.043325809617725905	54472, 1499, 22809, 3064, 8394, 5925, 29979	457	29	5001	2.641439674036067	0.9999999999998386	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	16	2.8021015761821366	0.04352121347741575	9855, 10174, 56098, 22883, 56132, 56121, 2195, 394, 27253, 1499, 324, 54510, 55576, 2319, 3636, 8727	448	104	4977	1.7091346153846152	1.0	1.0	1.0
INTERPRO	IPR020859:ROC GTPase	3	0.5253940455341506	0.04354895483012939	1612, 120892, 79705	481	4	5291	8.25	1.0	1.0	0.9970817120622568
INTERPRO	IPR010606:Mib-herc2	3	0.5253940455341506	0.04354895483012939	57534, 142678, 8924	481	4	5291	8.25	1.0	1.0	0.9970817120622568
UP_SEQ_FEATURE	repeat:NHL 4	3	0.5253940455341506	0.043720046564800163	5066, 55714, 23321	489	4	5368	8.233128834355828	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:NHL 2	3	0.5253940455341506	0.043720046564800163	5066, 55714, 23321	489	4	5368	8.233128834355828	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:NHL 3	3	0.5253940455341506	0.043720046564800163	5066, 55714, 23321	489	4	5368	8.233128834355828	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:NHL 1	3	0.5253940455341506	0.043720046564800163	5066, 55714, 23321	489	4	5368	8.233128834355828	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:NHL 5	3	0.5253940455341506	0.043720046564800163	5066, 55714, 23321	489	4	5368	8.233128834355828	1.0	1.0	0.9927623642943305
GOTERM_CC_DIRECT	GO:0005769~early endosome	15	2.626970227670753	0.04468901913097587	9135, 9101, 4771, 6477, 6653, 125058, 9392, 57679, 23161, 124930, 56850, 11188, 142678, 84079, 1889	466	95	5148	1.7442963632256607	0.9999999968234078	1.0	1.0
GOTERM_BP_DIRECT	GO:0006914~autophagy	12	2.1015761821366024	0.04594283057060126	22933, 54472, 25, 57724, 9821, 10193, 23274, 120892, 23230, 25851, 9779, 9706	448	70	4977	1.9044642857142857	1.0	1.0	1.0
BIOCARTA	h_eifPathway:Eukaryotic protein translation	4	0.7005253940455342	0.0470734163218581	1983, 1982, 1938, 29904	49	10	556	4.538775510204082	0.9969300372257751	1.0	1.0
GOTERM_BP_DIRECT	GO:0050885~neuromuscular process controlling balance	5	0.8756567425569177	0.0489641694079364	2548, 9378, 25, 5458, 8925	448	16	4977	3.4716796875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	12	2.1015761821366024	0.05017549071629385	9320, 114781, 55236, 51366, 10075, 23352, 6477, 51433, 8924, 8450, 9690, 23327	448	71	4977	1.8776408450704223	1.0	1.0	1.0
UP_SEQ_FEATURE	domain:EF-hand	5	0.8756567425569177	0.0508709608875935	58513, 23061, 5335, 23158, 85021	489	16	5368	3.430470347648262	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:WD 11	5	0.8756567425569177	0.0508709608875935	25929, 23005, 134957, 8925, 10885	489	16	5368	3.430470347648262	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:WD 10	5	0.8756567425569177	0.0508709608875935	25929, 23005, 134957, 8925, 10885	489	16	5368	3.430470347648262	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:EGF-like 4	6	1.0507880910683012	0.051857613108606114	1954, 55576, 55714, 375790, 2195, 4745	489	23	5368	2.8636969858628967	1.0	1.0	0.9927623642943305
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	9	1.5761821366024518	0.05362685603280838	3092, 783, 25, 4651, 1938, 6624, 23499, 7094, 8727	457	46	5001	2.141042717153458	0.9999999999999999	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Glu-rich	16	2.8021015761821366	0.05493495622166966	9881, 4771, 64434, 10075, 203238, 23215, 2962, 57553, 10847, 652991, 51773, 9748, 11188, 57719, 8925, 26093	489	106	5368	1.6569819037697266	1.0	1.0	0.9927623642943305
INTERPRO	IPR002017:Spectrin repeat	4	0.7005253940455342	0.05496027492698913	6709, 7204, 23263, 23499	481	10	5291	4.4	1.0	1.0	0.9970817120622568
UP_SEQ_FEATURE	repeat:RCC1 4	4	0.7005253940455342	0.055250676007481146	57679, 23077, 8924, 8925	489	10	5368	4.391002044989776	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 15	4	0.7005253940455342	0.055250676007481146	287, 288, 26057, 57182	489	10	5368	4.391002044989776	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 13	4	0.7005253940455342	0.055250676007481146	287, 288, 26057, 57182	489	10	5368	4.391002044989776	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 14	4	0.7005253940455342	0.055250676007481146	287, 288, 26057, 57182	489	10	5368	4.391002044989776	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:WD 8	7	1.2259194395796849	0.05696582949017306	25929, 254065, 23005, 134957, 55717, 8925, 10885	489	31	5368	2.4787914770103567	1.0	1.0	0.9927623642943305
UP_KEYWORDS	SH3 domain	12	2.1015761821366024	0.05731833352817399	57524, 27352, 54440, 783, 6709, 25, 7204, 10174, 9743, 5335, 23499, 84959	491	72	5414	1.8377460964019008	0.9999999986500706	0.9901781395437277	0.9730074203608886
INTERPRO	IPR001452:Src homology-3 domain	12	2.1015761821366024	0.058091307455040084	57524, 27352, 54440, 783, 6709, 25, 7204, 10174, 23263, 9743, 5335, 84959	481	72	5291	1.8333333333333333	1.0	1.0	0.9970817120622568
GOTERM_MF_DIRECT	GO:0044325~ion channel binding	8	1.4010507880910683	0.05960786697830586	6262, 287, 288, 5144, 1499, 120892, 3064, 23327	457	39	5001	2.244739942770577	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0043130~ubiquitin binding	8	1.4010507880910683	0.05960786697830586	22933, 3416, 26043, 54472, 4077, 8315, 51366, 390595	457	39	5001	2.244739942770577	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005525~GTP binding	18	3.1523642732049035	0.06001971701678331	9567, 394, 2977, 1612, 2776, 1983, 54676, 120892, 54769, 10376, 1938, 79705, 347733, 309, 91608, 58528, 55915, 9927	457	125	5001	1.5758074398249453	1.0	1.0	1.0
UP_KEYWORDS	Cytoplasm	179	31.34851138353765	0.06009751713993724	26958, 6198, 9101, 5144, 8897, 7204, 9743, 6477, 8533, 23321, 23167, 60509, 57221, 23049, 55681, 84959, 91010, 23327, 1612, 10659, 54472, 201163, 11188, 51126, 8924, 10376, 5536, 6624, 759, 3636, 8925, 7175, 3092, 9354, 23178, 25998, 2040, 55854, 23173, 55576, 9748, 5824, 79809, 284161, 8396, 25, 4077, 8315, 10075, 23541, 8394, 55860, 3416, 57524, 85439, 23382, 55227, 57521, 27067, 23263, 29883, 8945, 142678, 7337, 80142, 4745, 31, 84461, 1636, 9135, 9652, 8567, 63893, 4089, 39, 22905, 4641, 7511, 56165, 9099, 9371, 10129, 2977, 57534, 27352, 6259, 9922, 79705, 309, 55915, 8575, 6397, 4131, 47, 10051, 9821, 5189, 4771, 4651, 7248, 10174, 23001, 23002, 22794, 221400, 2195, 134957, 2194, 394, 1778, 10579, 55761, 3316, 6709, 1499, 84886, 145567, 84364, 11022, 1939, 1938, 5218, 8727, 4141, 9392, 23499, 7094, 287, 288, 29110, 1025, 324, 57553, 23098, 120892, 1783, 11276, 602, 64080, 58528, 3181, 22933, 65981, 25929, 9567, 29966, 28996, 9043, 3064, 22930, 26057, 22809, 7812, 10397, 347733, 54858, 219736, 8882, 23637, 4163, 64786, 80208, 200734, 146057, 29979, 57732, 81544, 80333, 54862, 652991, 23352, 23198, 8239, 10564, 3508, 6857, 5924, 55717, 5529	491	1790	5414	1.1026476578411406	0.9999999995139872	0.9901781395437277	0.9730074203608886
GOTERM_MF_DIRECT	GO:0008144~drug binding	6	1.0507880910683012	0.06142719947389207	1128, 5144, 26, 6624, 2194, 1636	457	24	5001	2.7357768052516414	1.0	1.0	1.0
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	8	1.4010507880910683	0.06392752228861276	8396, 8897, 5335, 3631, 8394, 55361, 3636, 200576	175	44	2118	2.2005194805194805	0.9999985967560551	1.0	1.0
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	9	1.5761821366024518	0.06402891634571267	6198, 7248, 57521, 6655, 2194, 3636, 31, 2319, 79660	175	53	2118	2.0552021563342318	0.999998627425094	1.0	1.0
GOTERM_CC_DIRECT	GO:0012505~endomembrane system	8	1.4010507880910683	0.06418154575558215	23637, 27352, 23061, 64786, 23263, 526, 23158, 23348	466	40	5148	2.209442060085837	0.9999999999995323	1.0	1.0
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	37	6.47985989492119	0.06677499264083	9201, 4074, 5361, 6653, 56132, 2195, 55361, 57282, 51280, 28231, 2028, 610, 23385, 5797, 10893, 5359, 4326, 5250, 9378, 91584, 8001, 10818, 9293, 56121, 26503, 2040, 338567, 1128, 783, 201232, 4919, 1464, 55576, 55714, 6259, 5789, 5745	466	311	5148	1.3142983315623145	0.9999999999998573	1.0	1.0
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	3	0.5253940455341506	0.06703997947206458	201163, 6624, 7094	448	5	4977	6.665625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007213~G-protein coupled acetylcholine receptor signaling pathway	3	0.5253940455341506	0.06703997947206458	1128, 2776, 375790	448	5	4977	6.665625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001702~gastrulation with mouth forming second	3	0.5253940455341506	0.06703997947206458	1499, 4089, 10818	448	5	4977	6.665625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000134~negative regulation of G1/S transition of mitotic cell cycle	3	0.5253940455341506	0.06703997947206458	6597, 29117, 5925	448	5	4977	6.665625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	3	0.5253940455341506	0.06703997947206458	54440, 5144, 602	448	5	4977	6.665625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	6	1.0507880910683012	0.06763165464658302	80762, 1457, 324, 6653, 8450, 23327	448	25	4977	2.66625	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0030877~beta-catenin destruction complex	3	0.5253940455341506	0.06773931133918984	1499, 324, 6477	466	5	5148	6.628326180257511	0.9999999999999084	1.0	1.0
UP_SEQ_FEATURE	domain:Cadherin 10	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 23	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 25	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 27	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 19	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 22	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 14	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 26	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 15	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 24	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 12	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 16	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 20	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 11	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 21	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 18	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 17	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Cadherin 13	3	0.5253940455341506	0.06853697020294974	8642, 2195, 64072	489	5	5368	6.586503067484663	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:0016601~Rac protein signal transduction	4	0.7005253940455342	0.06890625394695894	57679, 9855, 11188, 10787	448	11	4977	4.0397727272727275	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	0.7005253940455342	0.06890625394695894	288, 57679, 783, 120892	448	11	4977	4.0397727272727275	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006821~chloride transport	4	0.7005253940455342	0.06890625394695894	8001, 57719, 57282, 80727	448	11	4977	4.0397727272727275	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	12	2.1015761821366024	0.06970932728065474	9378, 1138, 783, 8001, 1499, 80208, 78999, 375790, 56132, 5789, 6857, 2319	448	75	4977	1.7774999999999999	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005892~acetylcholine-gated channel complex	4	0.7005253940455342	0.0698812744960425	1139, 1138, 1136, 134957	466	11	5148	4.017167381974248	0.9999999999999658	1.0	1.0
UP_SEQ_FEATURE	repeat:TPR 1	13	2.276707530647986	0.07058360814004686	9652, 9881, 26115, 23523, 55761, 151613, 125488, 23230, 145567, 51433, 6449, 5536, 79809	489	83	5368	1.7193682706285265	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:TPR 2	13	2.276707530647986	0.07058360814004686	9652, 9881, 26115, 23523, 55761, 151613, 125488, 23230, 145567, 51433, 6449, 5536, 79809	489	83	5368	1.7193682706285265	1.0	1.0	0.9927623642943305
INTERPRO	IPR018159:Spectrin/alpha-actinin	4	0.7005253940455342	0.07063403584711583	6709, 7204, 23263, 23499	481	11	5291	4.0	1.0	1.0	0.9970817120622568
UP_SEQ_FEATURE	repeat:ANK 12	4	0.7005253940455342	0.07099695982366883	287, 288, 26057, 57182	489	11	5368	3.9918200408997957	1.0	1.0	0.9927623642943305
GOTERM_MF_DIRECT	GO:0030674~protein binding, bridging	6	1.0507880910683012	0.07128565063741596	287, 288, 57521, 602, 6624, 10111	457	25	5001	2.6263457330415756	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0070006~metalloaminopeptidase activity	4	0.7005253940455342	0.07150377312345284	2028, 23173, 7511, 4326	457	11	5001	3.9793117167296597	1.0	1.0	1.0
UP_KEYWORDS	Charcot-Marie-Tooth disease	7	1.2259194395796849	0.07235196963730632	1778, 4141, 80208, 23321, 10397, 3508, 9927	491	33	5414	2.338949577238783	0.9999999999948168	1.0	0.9855072463768116
GOTERM_CC_DIRECT	GO:0043005~neuron projection	14	2.4518388791593697	0.07334736779480566	5066, 6198, 9810, 4771, 4651, 55361, 287, 288, 85439, 23382, 120892, 55714, 84079, 6857	466	93	5148	1.6630209054409526	0.9999999999999931	1.0	1.0
INTERPRO	IPR000306:Zinc finger, FYVE-type	5	0.8756567425569177	0.07365656428988304	79443, 57732, 8897, 23001, 200576	481	18	5291	3.055555555555556	1.0	1.0	0.9970817120622568
UP_KEYWORDS	Immunity	10	1.7513134851138354	0.07469781585789292	22933, 10623, 29110, 6397, 54472, 64421, 23098, 26057, 55718, 3636	491	58	5414	1.9011166514502424	0.9999999999978416	1.0	0.9855072463768116
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	9	1.5761821366024518	0.07509366179170984	80762, 23390, 29110, 25, 1499, 54862, 26057, 142678, 5536	448	50	4977	1.9996875000000003	1.0	1.0	1.0
BIOCARTA	h_g1Pathway:Cell Cycle: G1/S Check Point 	4	0.7005253940455342	0.07632686928754821	25, 4089, 7027, 5925	49	12	556	3.7823129251700673	0.9999271889586955	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Pro-rich	32	5.604203152364273	0.07716235828581598	23505, 9441, 25, 5144, 26038, 23002, 56252, 91010, 1954, 58513, 10579, 57524, 610, 51366, 10452, 3636, 26093, 9855, 22828, 23215, 80728, 79269, 57553, 10847, 4919, 54862, 652991, 23352, 602, 57719, 84872, 85021	489	263	5368	1.3356660212896654	1.0	1.0	0.9927623642943305
UP_KEYWORDS	Differentiation	24	4.203152364273205	0.07828106675749684	9201, 8882, 3092, 22933, 65981, 7551, 10075, 6477, 23210, 26038, 221400, 56165, 23327, 23040, 1464, 23098, 120892, 23198, 55714, 55626, 11022, 375790, 4745, 6857	491	187	5414	1.4151627694217845	0.9999999999994362	1.0	0.9855072463768116
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	7	1.2259194395796849	0.079059321748346	1954, 128553, 55576, 4745, 134957, 25988, 219736	448	34	4977	2.2872242647058827	1.0	1.0	1.0
UP_KEYWORDS	TPR repeat	13	2.276707530647986	0.07941410754653365	9652, 9881, 26115, 23523, 55761, 151613, 125488, 23230, 145567, 51433, 6449, 5536, 79809	491	85	5414	1.6864023002276267	0.9999999999996316	1.0	0.9855072463768116
INTERPRO	IPR019775:WD40 repeat, conserved site	13	2.276707530647986	0.08048281025290427	25929, 23001, 29966, 254065, 134957, 2976, 55255, 79269, 8945, 55626, 55717, 8925, 10885	481	85	5291	1.6823529411764708	1.0	1.0	0.9970817120622568
UP_KEYWORDS	Metalloprotease	10	1.7513134851138354	0.0814572872918195	3416, 63929, 2028, 7511, 9512, 10893, 4326, 60509, 1889, 1636	491	59	5414	1.868894335323967	0.9999999999998292	1.0	0.9855072463768116
UP_KEYWORDS	Polymorphism	328	57.4430823117338	0.08354014567850067	94005, 22878, 8897, 6597, 7204, 65005, 23167, 23049, 590, 55681, 126295, 2548, 10659, 23161, 54472, 284339, 11188, 3631, 10893, 3636, 3092, 65258, 9512, 201965, 92293, 23178, 22883, 57633, 2678, 55210, 51773, 1464, 55576, 9748, 2319, 9881, 25, 26, 4077, 162962, 10075, 203238, 1118, 114294, 3416, 85439, 55227, 27067, 23385, 7337, 142678, 5832, 4745, 54938, 31, 84461, 26093, 9652, 6262, 8567, 63893, 4089, 39, 4641, 125058, 23158, 55230, 9099, 142, 79660, 2218, 57534, 23390, 84455, 23274, 55236, 6259, 51433, 55915, 10885, 6397, 47, 5066, 5188, 10051, 5189, 4771, 4651, 7248, 10174, 2232, 23001, 84918, 64759, 23005, 29904, 8450, 394, 1138, 3316, 6709, 1136, 1499, 84364, 11022, 1939, 9779, 64072, 10184, 23014, 254065, 23499, 79443, 167465, 287, 56105, 10623, 55255, 288, 56106, 57679, 29110, 1025, 57553, 120892, 23131, 11276, 9429, 27291, 9201, 65981, 9567, 7027, 200205, 23347, 23348, 22930, 28231, 146556, 57569, 56111, 610, 26057, 10274, 56916, 22809, 10397, 347733, 158431, 219736, 64421, 22828, 80208, 56121, 727957, 23358, 200576, 81544, 57336, 54980, 55275, 2137, 54862, 23230, 195814, 23352, 54867, 84253, 55714, 747, 55718, 26958, 6198, 9101, 8930, 64434, 26038, 60509, 56132, 57221, 84959, 23327, 25988, 1612, 2820, 2028, 26275, 51366, 51005, 8803, 636, 85015, 759, 55608, 8925, 7175, 10818, 55170, 80108, 25998, 23215, 338567, 22920, 55854, 1983, 1982, 55852, 405, 6878, 5789, 10144, 79809, 158747, 6653, 23541, 23300, 79034, 3818, 2962, 79831, 5797, 8945, 83891, 10111, 80142, 91949, 80020, 1636, 9135, 9378, 9810, 9931, 4122, 22905, 8720, 25851, 56165, 2182, 10129, 2977, 27352, 783, 2975, 63929, 4919, 6655, 9922, 79705, 1889, 4131, 128553, 9821, 26115, 221400, 2195, 2194, 134957, 23523, 51280, 374900, 1778, 10579, 55761, 84886, 51167, 5335, 9815, 5458, 8602, 5218, 91608, 8727, 4141, 9392, 84749, 7094, 80036, 323, 10902, 324, 23098, 78999, 375790, 84079, 9706, 114804, 9960, 25929, 64137, 29966, 28996, 9043, 3064, 51061, 23061, 57724, 57169, 9836, 5359, 5910, 123879, 8882, 4163, 7551, 23518, 9855, 8642, 80724, 79183, 64943, 146057, 79066, 57732, 5927, 171586, 2776, 23195, 652991, 23077, 23198, 389840, 54901, 5128, 10564, 3508, 5924, 23190, 5925	491	3453	5414	1.0474035093307097	0.9999999999999222	1.0	0.9855072463768116
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	5	0.8756567425569177	0.08437906576377584	1457, 2137, 1982, 57521, 2182	448	19	4977	2.9235197368421053	1.0	1.0	1.0
INTERPRO	IPR019734:Tetratricopeptide repeat	11	1.926444833625219	0.08461194550248972	9652, 55761, 9881, 151613, 145567, 26115, 51433, 6449, 5536, 23523, 79809	481	68	5291	1.7794117647058825	1.0	1.0	0.9970817120622568
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	4	0.7005253940455342	0.08596500864706957	57633, 9378, 22883, 29904	448	12	4977	3.703125	1.0	1.0	1.0
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	9	1.5761821366024518	0.08635782666246544	80333, 58513, 2820, 6709, 84455, 5335, 3241, 23499, 85021	481	51	5291	1.9411764705882353	1.0	1.0	0.9970817120622568
UP_SEQ_FEATURE	domain:UBA	5	0.8756567425569177	0.08743389674012055	4077, 10075, 84959, 23358, 29979	489	19	5368	2.8888171348616942	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:WD 12	4	0.7005253940455342	0.08850001589263469	25929, 23005, 134957, 10885	489	12	5368	3.659168370824813	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	zinc finger region:ZZ-type	4	0.7005253940455342	0.08850001589263469	57534, 4077, 142678, 8924	489	12	5368	3.659168370824813	1.0	1.0	0.9927623642943305
UP_KEYWORDS	Thiol protease	10	1.7513134851138354	0.08857467497201511	9960, 9101, 23473, 85015, 8239, 55230, 9099, 84749, 23358, 54858	491	60	5414	1.8377460964019008	0.9999999999999885	1.0	0.9855072463768116
GOTERM_MF_DIRECT	GO:0008135~translation factor activity, RNA binding	4	0.7005253940455342	0.08911588159556143	5188, 1983, 1982, 29904	457	12	5001	3.647702407002188	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005086~ARF guanyl-nucleotide exchange factor activity	4	0.7005253940455342	0.08911588159556143	9922, 57221, 10564, 8925	457	12	5001	3.647702407002188	1.0	1.0	1.0
UP_KEYWORDS	Cell projection	33	5.779334500875657	0.0896559860739129	22933, 4131, 4771, 4651, 9743, 23002, 8394, 55361, 5335, 6624, 3636, 8882, 4163, 8001, 4641, 80208, 23499, 22883, 146057, 7094, 9371, 81544, 288, 324, 1464, 23098, 120892, 55714, 8239, 10564, 3508, 79809, 10787	491	278	5414	1.3088982988761741	0.9999999999999923	1.0	0.9855072463768116
GOTERM_BP_DIRECT	GO:0045087~innate immune response	9	1.5761821366024518	0.09020297324187232	22933, 10623, 29110, 6397, 54472, 25, 23098, 26057, 55718	448	52	4977	1.9227764423076925	1.0	1.0	1.0
INTERPRO	IPR001849:Pleckstrin homology domain	13	2.276707530647986	0.09228371434834416	389072, 9855, 7204, 4651, 23348, 57569, 400224, 23263, 5335, 6655, 9922, 5924, 8618	481	87	5291	1.64367816091954	1.0	1.0	0.9970817120622568
UP_KEYWORDS	Calmodulin-binding	9	1.5761821366024518	0.09344809805338186	6262, 1612, 6709, 4651, 4641, 23352, 29966, 29904, 5924	491	52	5414	1.9084286385712046	0.9999999999999982	1.0	0.9855072463768116
GOTERM_MF_DIRECT	GO:0004871~signal transducer activity	11	1.926444833625219	0.093696112190748	80762, 23390, 54472, 2776, 1499, 1464, 54862, 29883, 5335, 142678, 5536	457	69	5001	1.7445533250880032	1.0	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Ser-rich	22	3.852889667250438	0.0938469524534136	114804, 23505, 8567, 23210, 125058, 146057, 8450, 23358, 57182, 288, 57569, 79269, 23040, 151613, 124930, 324, 23274, 23131, 23077, 26057, 23352, 55626	489	171	5368	1.4123105992657172	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:2001244~positive regulation of intrinsic apoptotic signaling pathway	3	0.5253940455341506	0.09470515078770579	8575, 201163, 6477	448	6	4977	5.5546875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035095~behavioral response to nicotine	3	0.5253940455341506	0.09470515078770579	1139, 1138, 1136	448	6	4977	5.5546875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0072383~plus-end-directed vesicle transport along microtubule	3	0.5253940455341506	0.09470515078770579	79443, 9371, 22920	448	6	4977	5.5546875	1.0	1.0	1.0
INTERPRO	IPR000261:EPS15 homology (EH)	3	0.5253940455341506	0.09639368928465608	58513, 11276, 85021	481	6	5291	5.500000000000001	1.0	1.0	0.9970817120622568
INTERPRO	IPR003126:Zinc finger, N-recognin	3	0.5253940455341506	0.09639368928465608	51366, 23352, 130507	481	6	5291	5.500000000000001	1.0	1.0	0.9970817120622568
UP_SEQ_FEATURE	zinc finger region:UBR-type	3	0.5253940455341506	0.09674695915100423	51366, 23352, 130507	489	6	5368	5.488752556237219	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 23	3	0.5253940455341506	0.09674695915100423	287, 288, 26057	489	6	5368	5.488752556237219	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 22	3	0.5253940455341506	0.09674695915100423	287, 288, 26057	489	6	5368	5.488752556237219	1.0	1.0	0.9927623642943305
GOTERM_CC_DIRECT	GO:0005938~cell cortex	8	1.4010507880910683	0.09711332656529398	10129, 80762, 1499, 7248, 4651, 9743, 9099, 219736	466	44	5148	2.008583690987124	1.0	1.0	1.0
